Gene_ID,RAS_61486_ctrl BR input,RAS_61487_ctrl BR IP biol rep1,RAS_61488_ctrl BR IP biol rep2,RAS_61489_icKO BR input,RAS_61490_cKO BR IP biol rep1,RAS_61491_icKO BR IP biol rep2
4933408N05Rik,1.0,0,1,2.0,1,1
Clec3a,0.0,0,0,0.0,0,0
Wwox,326.0,299,344,332.0,291,279
Maf,376.0,235,321,351.0,231,205
Dynlrb2,27.0,4,4,33.0,1,5
Cdyl2,616.0,548,632,551.0,558,484
4930563M20Rik,0.0,0,0,0.0,0,0
Cmc2,191.0,107,133,197.0,97,89
Cenpn,12.0,32,47,12.0,30,26
Atmin,2139.0,1396,1575,1993.0,1235,1146
1700030J22Rik,306.0,132,161,289.0,126,121
Gcsh,837.0,527,502,685.0,322,303
Pkd1l2,12.0,10,12,5.0,15,13
Bco1,4.0,4,2,3.0,2,0
Gan,324.0,518,628,319.0,535,515
Cmip,7144.0,4194,4908,6942.0,3512,3370
Mir7077,5.0,7,10,5.0,4,8
Mir7078,0.0,1,1,0.0,2,3
Plcg2,167.0,269,329,125.0,241,244
Sdr42e1,111.0,246,245,133.0,200,185
Gm38416,0.0,0,1,1.0,1,0
Hsd17b2,1.0,0,1,4.0,2,0
Mphosph6,237.0,338,389,189.0,232,192
Cdh13,1621.0,1735,2108,1520.0,1225,1187
Hsbp1,3614.0,2072,2586,3165.0,1221,1192
Mlycd,602.0,493,573,577.0,386,344
Osgin1,4.0,30,35,13.0,15,17
Necab2,1520.0,788,873,1425.0,676,612
Slc38a8,1.0,0,3,8.0,3,5
Mbtps1,2483.0,2984,3539,2315.0,2582,2664
Hsdl1,1098.0,719,826,1042.0,501,550
Dnaaf1,25.0,17,25,11.0,11,19
Taf1c,189.0,227,292,194.0,265,255
Adad2,3.0,2,0,1.0,3,3
Kcng4,100.0,10,10,139.0,35,28
Wfdc1,59.0,28,19,65.0,23,10
Atp2c2,9.0,9,8,16.0,16,14
Tldc1,234.0,195,266,225.0,198,209
Cotl1,1011.0,865,1042,968.0,492,497
Klhl36,159.0,155,172,155.0,158,114
Usp10,986.0,847,913,873.0,862,884
Crispld2,30.0,50,78,22.0,25,26
Zdhhc7,520.0,548,621,571.0,455,432
6430548M08Rik,8629.0,2986,3374,8427.0,2743,2734
Fam92b,6.0,6,4,3.0,1,4
A330074K22Rik,124.0,41,51,164.0,54,76
Gse1,2111.0,2093,2322,2016.0,2117,1983
Mir7687,1.0,2,3,0.0,2,6
Gins2,16.0,57,48,22.0,30,32
Emc8-1190005i06rik,0.0,0,0,0.0,0,0
1190005I06Rik,3.0,7,3,1.0,4,5
Emc8,1039.0,878,922,879.0,646,595
Cox4i1,6904.0,2778,3044,5938.0,1830,1653
Irf8,120.0,66,60,136.0,77,82
Fendrr,7.0,7,11,3.0,18,16
Foxf1,20.0,4,2,18.0,4,3
Mthfsd,301.0,238,317,271.0,296,248
Foxc2,34.0,27,35,48.0,26,18
Foxl1,4.0,1,0,3.0,3,2
1700018B08Rik,0.0,0,0,0.0,0,0
1700030M09Rik,3.0,0,1,0.0,1,0
Fbxo31,3175.0,1504,1751,2847.0,1175,1317
Map1lc3b,3621.0,2622,2926,3134.0,1568,1535
Zcchc14,2459.0,2772,3316,2589.0,2649,2494
Jph3,9054.0,3940,4540,8657.0,3719,3686
Klhdc4,502.0,495,646,422.0,471,506
Slc7a5,1070.0,804,928,821.0,667,574
BC048644,4.0,0,1,3.0,2,1
Car5a,3.0,1,0,3.0,2,3
Banp,662.0,758,822,583.0,844,848
Mir7237,0.0,7,4,0.0,7,7
Zfpm1,1609.0,1819,1974,1701.0,1284,1317
Trhr2,35.0,29,26,55.0,30,15
Zc3h18,1589.0,1893,2156,1551.0,1650,1682
Il17c,0.0,0,8,1.0,0,0
Cyba,89.0,32,25,46.0,18,20
Mvd,251.0,381,444,224.0,302,330
9330133O14Rik,115.0,84,74,105.0,55,74
Gm20735,0.0,0,0,1.0,2,0
Snai3,3.0,3,1,7.0,18,15
Rnf166,547.0,294,394,533.0,312,332
Ctu2,251.0,276,300,248.0,271,296
Piezo1,157.0,121,148,174.0,138,170
Cdt1,42.0,84,91,51.0,89,99
Aprt,393.0,273,276,348.0,189,160
Galns,139.0,136,146,140.0,147,139
Trappc2l,282.0,146,163,289.0,101,85
Pabpn1l,0.0,0,0,1.0,0,0
Mir6396,0.0,0,0,0.0,0,0
Cbfa2t3,908.0,637,764,1010.0,583,592
Acsf3,311.0,340,367,343.0,378,369
Cdh15,26.0,27,32,29.0,25,23
Ankrd11,5697.0,17794,19119,5582.0,14337,14056
2810013P06Rik,195.0,248,303,143.0,168,153
Spg7,1215.0,1018,1183,1094.0,912,984
Rpl13,5835.0,5450,6151,4825.0,3365,3439
Snord68,0.0,5,2,0.0,1,1
Mir7079,0.0,1,3,0.0,5,2
Cpne7,477.0,256,312,453.0,369,381
Mir7080,0.0,0,0,0.0,0,0
Sult5a1,1.0,0,0,3.0,1,1
Dpep1,0.0,0,2,0.0,0,0
Chmp1a,808.0,630,701,795.0,413,502
Spata33,31.0,23,26,30.0,22,23
Cdk10,783.0,481,488,703.0,646,519
Spata2l,1006.0,396,449,1091.0,450,420
4933417D19Rik,9.0,4,3,10.0,9,6
Vps9d1,895.0,707,845,886.0,794,797
Zfp276,486.0,1174,1405,414.0,1037,1134
Fanca,14.0,68,63,19.0,48,61
Spire2,526.0,416,469,518.0,361,393
Tcf25,11706.0,5702,6801,11262.0,4983,4957
Mc1r,0.0,2,3,0.0,8,2
Tubb3,5768.0,1573,2061,6193.0,1263,1307
Def8,1333.0,1384,1739,1346.0,1151,1214
Afg3l1,630.0,978,1238,625.0,891,821
Dbndd1,264.0,107,107,299.0,113,97
Gas8,480.0,549,635,512.0,571,585
Gm25212,0.0,0,0,0.0,0,0
Gm23284,0.0,0,0,0.0,0,0
Gm22291,0.0,0,0,0.0,0,0
Gm22109,0.0,0,0,0.0,0,0
Gm26391,0.0,0,0,0.0,0,0
Gm25018,0.0,0,0,0.0,0,0
Rhou,610.0,951,1046,551.0,530,468
6030466F02Rik,1.0,1,0,0.0,2,0
Rab4a,574.0,438,477,673.0,368,362
Ccsap,2004.0,839,1130,1721.0,1142,1092
Acta1,136.0,23,30,138.0,21,16
Nup133,675.0,899,1110,735.0,848,881
Abcb10,577.0,505,637,436.0,458,460
Taf5l,316.0,247,329,312.0,314,226
Mir1967,0.0,1,6,0.0,3,3
Urb2,432.0,415,475,381.0,460,371
Galnt2,1825.0,2990,3468,1755.0,2255,2015
Pgbd5,4087.0,1387,1501,4000.0,1372,1311
Cog2,538.0,635,773,578.0,691,650
Agt,435.0,42,51,375.0,49,31
Capn9,5.0,0,1,2.0,2,1
2310022B05Rik,1344.0,1702,1960,1338.0,941,880
Ttc13,650.0,766,983,666.0,940,929
Arv1,69.0,67,79,66.0,94,93
Fam89a,6.0,153,191,7.0,61,101
Trim67,120.0,760,907,153.0,718,657
2810004N23Rik,316.0,389,458,287.0,303,302
Gnpat,1093.0,1321,1533,1047.0,1276,1150
Exoc8,1257.0,1009,1301,1276.0,968,908
Sprtn,218.0,445,445,222.0,314,353
Egln1,2287.0,2226,2683,2499.0,1511,1577
Tsnax,4159.0,1841,2184,4016.0,1716,1730
Disc1,39.0,146,146,44.0,161,133
Sipa1l2,1728.0,4114,4937,1691.0,3689,3642
4930567H12Rik,1.0,0,4,1.0,2,1
Map10,169.0,175,200,111.0,124,104
Ntpcr,393.0,201,244,379.0,183,141
Pcnxl2,3528.0,1904,2118,3640.0,2308,2268
BC021891,128.0,60,67,109.0,46,58
Kcnk1,2689.0,929,1080,2701.0,683,648
Slc35f3,830.0,488,602,770.0,546,514
Coa6,203.0,121,122,142.0,92,85
Gm17296,151.0,384,515,123.0,606,583
Irf2bp2,1756.0,2167,2449,1683.0,1508,1489
Tomm20,6134.0,2360,2585,5741.0,1663,1595
Rbm34,465.0,347,394,454.0,336,362
Pard3,1111.0,2294,2788,987.0,1993,1859
Mir21c,0.0,0,2,0.0,0,0
Nrp1,639.0,502,507,649.0,547,543
Mir1903,0.0,0,0,0.0,0,0
Itgb1,1423.0,6316,7272,1357.0,4431,4211
Ccdc7a,0.0,0,0,1.0,0,0
Ccdc7b,0.0,0,0,0.0,0,0
2610044O15Rik8,161.0,127,225,142.0,159,170
Mir101c,0.0,0,0,0.0,0,0
4930433N12Rik,0.0,0,0,0.0,0,0
Alkbh8,486.0,607,628,519.0,630,632
Cwf19l2,628.0,776,930,511.0,872,769
Gucy1a2,2897.0,1834,2221,2853.0,1874,1694
Aasdhppt,429.0,404,452,341.0,365,321
Kbtbd3,161.0,183,182,159.0,199,169
Msantd4,1942.0,1284,1357,1657.0,890,881
Gria4,2336.0,3688,4291,2287.0,3568,3559
Casp1,11.0,0,4,13.0,7,7
Casp4,5.0,2,11,6.0,7,8
Casp12,14.0,4,9,18.0,10,3
Pdgfd,61.0,28,45,57.0,32,17
Ddi1,0.0,0,0,0.0,0,0
Dync2h1,1502.0,2666,3030,1337.0,3677,3450
Dcun1d5,1073.0,892,1164,1044.0,937,934
Mmp13,0.0,0,0,1.0,2,5
Mmp12,0.0,0,0,2.0,0,0
Mmp1b,0.0,0,0,0.0,0,0
Mmp3,0.0,0,0,0.0,0,0
Mmp1a,0.0,0,0,0.0,0,0
Mmp10,0.0,0,0,0.0,0,0
Mmp8,3.0,0,1,0.0,1,0
Mmp27,0.0,0,0,0.0,0,0
Mmp20,0.0,0,0,0.0,0,0
AV064505,0.0,0,0,0.0,0,0
Mmp7,0.0,0,0,0.0,0,0
Tmem123,184.0,623,799,191.0,292,287
Mir5618,0.0,0,0,0.0,0,0
Birc2,898.0,1320,1545,831.0,1312,1108
Birc3,51.0,45,61,42.0,32,51
